	SNP	Chromosome	Position	trait1
2850957	rs3777084	5	169031150	0.0278568802631569
4665044	rs3781060	10	12876966	0.736285849538184
5195108	rs3781603	11	63284054	0.703868266287863
5848621	rs3783044	13	43639845	0.666656542391161
6389924	rs3784303	15	51237857	0.277716627131241
6339905	rs3784588	15	31294654	0.801111624244745
7010957	rs3786308	18	29972964	0.771709425201535
490348	rs3790647	1	214818945	0.911348858095632
490355	rs3790648	1	214820494	0.911348858095632
5043081	rs3794153	11	8751889	0.441479446492525
6936091	rs3794713	17	80561616	0.717551319709617
302557	rs3795655	1	117663913	0.736336222925058
665021	rs3795942	2	23919375	0.939681375438002
1389898	rs3796373	3	45960851	0.0132756085078477
3432453	rs3801030	7	6062229	0.72004040074249
4004154	rs3802249	8	38706397	0.392520069936603
4253538	rs3802261	8	133074827	0.353422941745825
4705482	rs3802512	10	25890341	0.515782170696359
4838020	rs3802711	10	73544086	0.274842761643466
4953704	rs3802734	10	116194210	0.530360908435498
1607739	rs3803	3	128199380	0.546052306178038
5557845	rs3803018	12	57394123	0.601643655234777
4969	rs3806164	1	3380057	0.0899151408752096
3781788	rs3807139	7	130371325	0.0158918876060386
6212850	rs3809401	14	70511406	0.772507249086003
7677347	rs3810688	X	5810756	0.806997675131622
4558404	rs3810910	9	115931703	0.750210791938007
316790	rs3811406	1	151254041	0.892781854800434
1759723	rs3811729	3	182880480	0.0558633155441424
2044802	rs3811747	4	79464432	0.154246891534925
3171166	rs3812132	6	87970301	0.363151601570739
4229687	rs3812471	8	125498547	0.763907814365554
4617222	rs3812561	9	139270876	0.375362204998252
5843486	rs3812896	13	41902939	0.603780224641768
1075891	rs3813250	2	179395958	0.425837505186577
1072870	rs3813256	2	178482698	0.443466647728642
3227912	rs3814072	6	107391213	0.606806189903301
4592304	rs3814127	9	129265742	0.945505407016507
4673438	rs3814168	10	15255292	0.19911865787197
324527	rs3814316	1	155149718	0.987511641130333
6273152	rs3814848	14	90651033	0.962734329339134
6216214	rs3814871	14	71444788	0.22249890256085
1022752	rs3815475	2	160114315	0.0635812170495175
4796066	rs3816114	10	60475723	0.40070621252087
3914101	rs3816668	8	11406593	0.162482685370735
5689554	rs3817602	12	104390525	0.970668751112476
1299953	rs3817641	3	15686776	0.016878208977391
1798638	rs3817672	3	195800811	0.893635931158766
784101	rs3821224	2	61404905	0.870007456693777
5188432	rs3825020	11	60184191	0.687882737001642
6268891	rs3825676	14	88945407	0.976080348962625
7084397	rs3826594	18	56202982	0.696617141576752
7285202	rs3826665	19	51892218	0.59026987790271
317085	rs3828054	1	151512895	0.199333498024485
6076040	rs382872	14	23855320	0.779317276703794
6800681	rs3829956	17	18219835	0.614747702832347
3171426	rs383692	6	88051444	0.990833205981437
329008	rs3843307	1	157484575	0.890938521955831
869	rs3845295	1	1288583	0.878676934054415
7240079	rs3848596	19	33635761	0.702074291770855
7260354	rs3852870	19	41397370	0.912821314660258
6064815	rs3861512	14	20444012	0.794448880518086
2980311	rs3873252	6	29796369	0.0119572428774823
3685742	rs38794	7	92028039	0.429508178875745
6800575	rs3889402	17	18167397	0.598192270764253
2998855	rs3911893	6	31935567	0.000161890309348146
5735409	rs3916	12	121177272	0.432366568760316
3198624	rs392127	6	97247566	0.296711734849819
3342912	rs3924871	6	149983216	0.919889148022077
1178790	rs394452	2	219920037	0.594330496786518
7190930	rs3962158	19	14629150	0.134182604252818
7266751	rs396874	19	44397225	0.731821187907266
85965	rs399393	1	36553673	0.662237503708342
36621	rs4059	1	15546709	0.13416386650256
6505968	rs4072466	15	94097067	0.145508488070719
5746487	rs4076777	12	125448960	0.148476742360867
4479297	rs4076795	9	90501448	0.111494357868543
6615145	rs4077410	16	29998200	0.376176133733601
5368466	rs4078313	11	124766128	0.432183694419562
1392179	rs4117520	3	46623519	0.505839450731292
94293	rs41264499	1	40090805	0.568344119108323
430222	rs41265201	1	193029046	0.0182729521463281
53963	rs41265989	1	21806571	0.22025976723997
519856	rs41267347	1	225142710	0.0694272032888073
31572	rs41269803	1	14105291	0.222306782382934
37731	rs41270261	1	15905501	0.950511481228582
2998931	rs41270450	6	32017173	6.69601625686739e-07
3018833	rs41272162	6	36437849	0.634025739655912
4089362	rs41272419	8	73480140	0.175689142165933
1725911	rs41273581	3	169572694	0.268796777718961
3188847	rs41273625	6	93952851	0.722208987474971
4808939	rs41274074	10	64974380	0.726448078969734
4819433	rs41274090	10	68139039	0.811116938615859
25185	rs41274482	1	10659338	0.792855612410921
6039569	rs41275054	13	107029284	0.498876798645477
5993820	rs41275860	13	91543540	0.96455290289172
4594820	rs41276214	9	130500945	0.179250637499869
4595631	rs41276236	9	130931421	0.313505903815242
5416761	rs41276736	12	6125716	0.446869847183247
7400064	rs41276984	20	37580670	0.345279019937612
4491748	rs41277835	9	94485971	0.898071720268816
4496650	rs41278286	9	96055063	0.815327039012558
4600088	rs41279182	9	132901948	0.960114420243694
7409476	rs41279250	20	41100922	0.989627792860887
7320336	rs41279432	20	4763155	0.688402682286301
4954904	rs41284358	10	116622339	0.587018241187677
4229655	rs4128468	8	125479663	0.735114728924997
5840941	rs41286967	13	40762598	0.0249902599197256
5852094	rs41288339	13	45008147	0.97958199512977
3313397	rs41289789	6	138663866	0.408394396961281
4870845	rs41291368	10	85981259	0.991443805316298
110493	rs41293277	1	46806550	0.543891914155429
6808943	rs41297111	17	26727961	0.103209243150899
7310469	rs41297640	20	1551564	0.476478691843867
7825553	rs41300874	X	109698762	0.0103175920945257
465564	rs41302139	1	205740668	0.948629232783455
7632120	rs41302575	22	38121013	0.13096909472588
78619	rs41302746	1	32673866	0.322994324263141
2908253	rs41302893	6	7611770	0.114080272891887
7707524	rs41303157	X	24579663	0.0714333936266394
7707525	rs41303161	X	24579669	0.927930514748375
89647	rs41303419	1	38174379	0.470775144422836
4621508	rs41305671	10	856946	0.827370149881204
134929	rs41305876	1	57254697	0.882783540262974
4478655	rs41306241	9	90341136	0.947420062510046
4833686	rs41306526	10	72327252	0.62495971698016
7449048	rs41311045	20	55108418	0.336055869988232
3226567	rs41312800	6	107017711	0.729944062315838
163333	rs41313272	1	67558756	0.106225517674848
3705333	rs41334349	7	100780903	0.701058561312622
1824629	rs41365350	4	7058941	0.456495766652595
5307994	rs41380244	11	102713447	0.18130908706059
7253947	rs41465445	19	38910787	0.933774944275859
727319	rs4148195	2	44039633	0.348008110944348
2019823	rs4149536	4	70707440	0.017533182973206
571689	rs4149965	1	242035438	0.91047719798604
1367132	rs41511748	3	36898381	0.502736029210785
1400451	rs419050	3	52426884	0.490268475517357
6532403	rs419949	16	334890	0.24338260368194
2561146	rs42323	5	64961020	0.675114986720201
676703	rs4233729	2	29092679	0.274736318815425
4902788	rs4235	10	96997435	0.752594197842688
24618	rs4240912	1	10437778	0.764500312649229
24619	rs4240913	1	10437804	0.764501585905247
85	rs4246504	1	848223	0.0902048430995217
2029676	rs4267704	4	74376022	0.469085238928439
7584779	rs426938	22	21354970	0.99671024699973
7513499	rs428785	21	28216595	0.441894468492661
5211395	rs4316537	11	71155129	0.88003058192999
4907105	rs4344416	10	98386558	0.657321177605971
6770613	rs434473	17	6904934	0.319492472839815
7175760	rs4387699	19	7855505	0.807605759095534
2301449	rs4405979	4	169086441	0.951937112478421
6779942	rs440655	17	10617803	0.0158924749564663
2494753	rs443039	5	38940858	0.0780785993210483
122551	rs443751	1	53153432	0.899077599754416
389907	rs4456058	1	179041391	0.773645970846105
7274879	rs4467185	19	47823038	0.11657185561822
529665	rs449133	1	228482010	0.404291456961446
1046490	rs4496303	2	169312974	0.750047659664902
6064813	rs4499148	14	20443872	0.880305300876168
2973813	rs450630	6	28542424	3.54934590990497e-17
7323944	rs451571	20	5923204	0.778545331586505
4613158	rs4520243	9	137775155	0.8481487104403
4637774	rs4523595	10	5031360	0.0931656837736278
2998136	rs453098	6	31691657	4.71329025589491e-08
6981522	rs4544300	18	14338666	0.471048215648788
3283722	rs45456292	6	127608967	0.98330273214277
6539709	rs45483498	16	3613928	0.185955574413647
7362296	rs45484296	20	17948705	0.175262213635058
6980390	rs45511399	18	13825585	0.565327761195027
544427	rs45529431	1	233497924	0.775728837173766
6075213	rs45543740	14	23451345	0.75035974122545
6259414	rs45549637	14	86091222	0.0116820395195552
1366100	rs45549732	3	36527720	0.28678884006636
6227628	rs4556	14	75476071	0.398846571148636
3039265	rs45564136	6	43251880	0.208719646325629
7248360	rs45567532	19	36574063	0.394130395186431
4850486	rs45570840	10	79735913	0.520405295429871
6156349	rs45578537	14	51221341	0.104416754076133
4870817	rs45584033	10	85974231	0.0789768646074755
6078287	rs45586040	14	24886769	0.885840980277282
6138389	rs45586531	14	44975918	0.803205520725794
6160379	rs45595737	14	52436167	0.307448949394557
4637769	rs45615836	10	5030355	0.313715356248461
7314969	rs45620433	20	3190039	0.111963681407221
7863089	rs45621831	X	135127573	0.373777381029859
6870420	rs4570925	17	53471191	0.78376514605308
7548500	rs457705	21	40191431	0.724820153487578
5065033	rs4617548	11	16133413	0.641050427196117
6934735	rs4625783	17	80086395	0.367845734048339
3914993	rs4639	8	11644751	0.237825865876362
5983061	rs4640042	13	88324950	0.701041185034723
5156785	rs4647760	11	47260551	0.565924184587196
388554	rs4650995	1	178517316	0.808294141395952
4648552	rs4655	10	7849688	0.718512925677677
358650	rs4657657	1	167389619	0.0265979522246803
5042983	rs4670	11	8706406	0.421252630100934
1194722	rs4674941	2	225670901	0.748082944307994
1602148	rs4679242	3	126137558	0.741690942394984
1296929	rs4685165	3	14528256	0.78635839718488
2285508	rs4691090	4	164445611	0.0624336890531822
2565081	rs4699896	5	66462069	0.911032498920256
3941554	rs4705	8	17500223	0.126697275664216
3171231	rs4707358	6	87994572	0.358885331289705
2965862	rs4712960	6	25727265	0.0943789684019004
3063452	rs4715227	6	51491884	0.0310995145063527
3066151	rs4715300	6	52271204	0.776849350109303
3486781	rs4719613	7	20453875	0.708238268220099
6463416	rs472054	15	78887994	0.561576470573339
6473409	rs4725	15	82443939	0.954895935501832
3984251	rs4733141	8	29996158	0.158355204644058
4838053	rs4747194	10	73558886	0.701628792385586
4649083	rs4747647	10	8006798	0.795709730879703
4990512	rs4750709	10	128934490	0.466007536212602
4994740	rs4750936	10	129906468	0.253946709955898
3378779	rs4757	6	161132146	0.407412762646669
5739231	rs4758686	12	122623000	0.00570358789962058
5660437	rs4761611	12	94769758	0.817619435679828
5683469	rs4764678	12	102315592	0.318702444017141
6449369	rs4776575	15	72073571	0.647104642496366
6572945	rs4781107	16	11572419	0.774315183100236
6585113	rs4781689	16	15865472	0.781457427585712
6644190	rs4784800	16	57399502	0.426663627733925
365919	rs4786	1	169692132	0.332794525726105
42868	rs478698	1	18152582	0.698162938636943
6754186	rs4790290	17	1203617	0.484522528485839
626860	rs4799	2	10933249	0.00490395356090364
7251766	rs4802029	19	38055612	0.624900338660315
7176144	rs4804056	19	8027762	0.799618782601229
7198624	rs4808551	19	17111297	0.640879316537757
7200053	rs4808643	19	17559076	0.941811568189998
4594799	rs482095	9	130493513	0.506159197934152
7633108	rs4821766	22	38612211	0.310979308802385
7597818	rs4822735	22	26937327	0.72030359952721
5191237	rs482548	11	61633182	0.107623544526617
7597253	rs482902	22	26777795	0.479482986427881
7862948	rs4829799	X	134994005	0.903605975604466
1920535	rs4833069	4	36081878	0.080809658065068
285104	rs4839431	1	111033809	0.357935973145455
7884225	rs4844081	X	148081601	0.253348674214074
917323	rs4849797	2	120439459	0.767547666240639
862524	rs4851146	2	99237439	0.372314527075325
7278947	rs485186	19	49207206	0.0206145632987506
816770	rs4852974	2	73927931	0.42369088157425
1757622	rs4855068	3	181721026	0.968464012951883
2359048	rs4862653	4	187077206	0.375068885562122
3349304	rs4870034	6	151859314	0.348557437710893
7210954	rs488125	19	21474173	0.623564768217427
1075966	rs4894029	2	179447848	0.46425946918479
47583	rs4912060	1	19592844	0.223982102591091
2622376	rs4916685	5	89979698	0.424992686959408
5349745	rs491822	11	117772848	0.663824532342131
4779956	rs4935502	10	55955444	0.365339266651911
4983799	rs4962697	10	126447545	0.839366226125047
5468463	rs4963770	12	24720617	0.137227956969527
1192049	rs496471	2	224741803	0.802474476553404
6533740	rs4984948	16	904551	0.117512065848224
7159298	rs4986235	19	804612	0.288977492116505
6837529	rs5001708	17	39880573	0.855339313806567
3811016	rs5012035	7	141942745	0.626919756929197
2918062	rs501948	6	10762997	0.280026966281528
6841803	rs5035	17	42338998	0.347184821754654
5279909	rs503612	11	94863186	0.201559400473987
4594800	rs505268	9	130493724	0.511361049626832
2999447	rs520692	6	32188640	1.77411156924004e-15
558540	rs520720	1	238050136	0.0367077016247153
5068012	rs5213	11	17408404	0.677141014255363
6367560	rs522063	15	41476209	0.00604539632520416
6292989	rs5225	14	96708223	0.781440823199645
7271237	rs527221	19	46275976	0.989031246329682
255387	rs529224	1	100818178	0.238441411330149
4288105	rs5297	8	143955657	0.616619872911215
5943864	rs532664	13	75860587	0.800474498253081
5357541	rs536069	11	120996292	0.499496043676313
14338	rs538	1	6160958	0.757614678133196
3639116	rs539518	7	73753250	0.165254244221549
5020071	rs548195	11	1913377	0.921066123167988
1861150	rs555	4	17625658	0.815363609956504
2920673	rs555742	6	11582292	0.884140585868598
7209795	rs55637671	19	21133269	0.685112963524857
3380373	rs55666532	6	161551876	0.689108646172637
5740478	rs55716280	12	123297902	0.445464177487582
6368345	rs55739813	15	41803754	0.143444282344974
7631853	rs55740624	22	38028046	0.744892495441369
7252051	rs55743020	19	38188233	0.886290181193034
4596525	rs55756367	9	131572434	0.915104681265302
3956417	rs557838	8	20832164	0.331088426063284
6591154	rs55796412	16	19049253	0.232967718118936
2683654	rs55812441	5	111499270	0.551816509807247
4896177	rs55843714	10	94822686	0.353019656190659
3349461	rs55868409	6	151894567	0.00397845577322401
5040932	rs55892969	11	8119298	0.21925967294303
6855844	rs55893410	17	48158685	0.754567272219252
874158	rs55898548	2	103324998	0.369571725204132
7084409	rs55910046	18	56204410	0.273902266580854
3420739	rs55930249	7	2701826	0.1783849608097
5172778	rs559449	11	55340379	0.0165681275306775
27786	rs56001051	1	11838841	0.396703750140852
6915252	rs56007395	17	73401773	0.435479935200277
6372156	rs560191	15	43767774	0.339816364255243
705604	rs56020915	2	37323427	0.818853643627936
4368357	rs56035072	9	21206763	0.978093592564157
2186103	rs56043017	4	128811117	0.169237116359605
39356	rs56043737	1	16459787	0.926306159517169
7631448	rs56057017	22	37886529	0.359394482826817
4414281	rs56077544	9	35661827	0.277137458936836
6839303	rs56099549	17	40947694	0.854511044056606
2374385	rs56104584	5	437542	0.196440257947654
3196801	rs56142608	6	96662788	0.87194428491464
6782290	rs56144007	17	11465848	0.539185732165033
5016729	rs56152088	11	823729	0.126018912998224
7242218	rs56214819	19	34305761	0.873265697699751
5035501	rs56215530	11	6735667	0.44139736181103
1121261	rs56228509	2	197036142	0.976961047825347
4605865	rs562350	9	135374898	0.136200503343954
3342953	rs56246065	6	150005250	0.336475267632544
1136808	rs56262258	2	204600731	1.77480285011528e-05
4592309	rs56320611	9	129267150	0.153609590617713
6829807	rs56321748	17	36704829	0.209863310773259
5627669	rs56337649	12	82780676	0.956927787821005
7209794	rs56339351	19	21133243	0.65259029167356
2972378	rs56355079	6	28060398	5.52801808384349e-06
1762099	rs56365132	3	183754585	0.874906484499216
3704295	rs564449	7	100321138	0.183049890926857
173962	rs5671	1	71512643	1
4608746	rs56739836	9	136336219	0.506750561079912
6322761	rs56974182	15	24412776	0.899750773433001
2917244	rs57100937	6	10429798	0.666147184632809
3900829	rs57153318	8	8090315	0.182266884444027
6599215	rs5726	16	23227026	0.747603319655649
1122862	rs57341501	2	197699029	0.0356546523891496
1273177	rs57346569	3	6759325	0.842611030841351
5348097	rs573965	11	117283471	0.20101838114761
5017779	rs5744023	11	1297352	0.401529846444158
5017778	rs5744024	11	1297350	0.669461217300426
29060	rs5746074	1	12268721	0.239280302516942
7626877	rs5750173	22	36136945	0.564053041759519
7590260	rs5751721	22	24085247	0.618509519256618
7593692	rs5752078	22	25592398	0.0084036735388806
7132834	rs57548743	18	70931703	0.538790519827519
7626615	rs5755847	22	36062346	0.828506700720289
7627919	rs5756130	22	36684331	0.117990612442805
7632124	rs5756795	22	38122122	0.45549256009451
4518656	rs57596144	9	104355725	0.731870590174678
7584067	rs5760028	22	21045012	0.304099504731741
7597501	rs5761533	22	26847237	0.051318438367747
7604565	rs5762795	22	29182500	0.938809796149982
7651540	rs5764698	22	45749983	0.153620399957392
548980	rs57748239	1	234770150	0.815465051919981
4446407	rs577993	9	79321871	0.866216206507092
7697429	rs58018369	X	17751958	0.603996646981027
4684308	rs58225473	10	18828635	0.525239491509569
3171373	rs58321177	6	88038961	0.837086964128957
7768889	rs58546751	X	73036405	0.925954833462043
5724809	rs58593739	12	117291153	0.167685405858467
5218090	rs586088	11	74203308	0.994082783968493
3611669	rs58656578	7	63796744	0.796031870482981
1793961	rs58679389	3	194338424	0.219495885550591
570760	rs588246	1	241758302	0.836883841063579
3605257	rs58905801	7	56602355	0.320400723910627
4983520	rs59057344	10	126309209	0.0265056021469215
372564	rs59191288	1	171711330	0.100209567296957
7722874	rs5927083	X	32591931	0.996522112844162
7186945	rs59301182	19	12491639	0.782114419284767
6198885	rs59307701	14	65685370	0.0354473397596979
940273	rs5936	2	128180872	0.120146816653637
7701601	rs5951494	X	22051091	0.205701950527641
2920658	rs595877	6	11579093	0.653630952768482
6061516	rs5960	13	113801737	0.728230039151138
3429325	rs59635549	7	4946983	0.898148973041377
7823433	rs5973822	X	107396958	0.598593134577666
6924350	rs59853990	17	76503678	0.526103983615506
7582066	rs5992495	22	19882984	0.557497325992654
7627638	rs6000171	22	36587080	0.551838977283221
365117	rs6010	1	169500210	0.401651963849386
365152	rs6018	1	169511878	0.390366208041747
7441383	rs6022903	20	52612549	0.369089093375074
7456154	rs6026468	20	57290347	0.884235432895212
765717	rs60351949	2	55198661	0.780107340614317
7328028	rs6038787	20	7328217	0.59626241095975
673192	rs60463044	2	27445518	0.113866251686292
7867756	rs6048	X	138633280	0.588839027175692
5458459	rs60571683	12	21069049	0.0453668965537383
7597468	rs60636835	22	26839473	0.235911206638331
7426130	rs6066802	20	47261017	0.0421183485905153
7440988	rs6068699	20	52492074	0.871875898491465
7399057	rs6070809	20	37257590	0.891571626137444
7369571	rs6075630	20	20150027	0.849819384064639
7347770	rs6079146	20	13695498	0.533909098010312
7360679	rs6080717	20	17474791	0.437372217010977
6812267	rs609063	17	28951513	0.573627256597995
6772421	rs61031471	17	7751138	0.930116433767495
7313271	rs6114607	20	2481311	0.710217302537861
4446421	rs611461	9	79325615	0.605614255822355
7170124	rs61147939	19	5831672	0.241938722776554
7384219	rs6115193	20	25457022	0.267521225965922
7253637	rs61160177	19	38819463	0.128494607326387
1461545	rs61188513	3	73114003	0.387688366969727
6288785	rs61217816	14	95651047	0.0620558379619088
7466986	rs6121980	20	60869680	0.974422257268368
392920	rs61258070	1	179784071	0.573194294630451
7314821	rs61294592	20	3149176	0.954945257977377
7334421	rs6133723	20	9546554	0.351842452064455
7356805	rs6135775	20	16493533	0.936396523661397
4302976	rs6148	9	2648773	0.125917034542621
5219824	rs61555831	11	74907721	0.703056250533568
7768883	rs61594222	X	73034956	0.863373554070816
7193127	rs61637857	19	15167128	0.854853768944698
941131	rs61730415	2	128477084	0.980539433498756
1085112	rs61731209	2	182400233	0.752772500784469
2908176	rs61731476	6	7580386	0.709267196397644
6428638	rs61732378	15	63616561	0.0572374901601988
7542997	rs61732501	21	38308774	0.905418604672951
3559468	rs61732518	7	43916784	0.531181379361559
915288	rs61732822	2	119752066	0.199387659931541
920487	rs61732852	2	121742124	0.550761352715736
764509	rs61732872	2	54858154	0.311192459147913
4015803	rs61733908	8	42884386	0.76447866847956
7021295	rs61735993	18	34273279	0.414304650560982
1669437	rs61736003	3	151045976	0.853964432800342
1372887	rs61736155	3	39227664	0.586998595659403
5430360	rs61737269	12	11420941	0.212198983139064
5432537	rs61739220	12	12247793	0.85894154826278
7190235	rs61740117	19	14024269	0.87618217108321
7198623	rs61740405	19	17111272	0.202709043554872
7202085	rs61740749	19	18376713	0.722903180025491
6179039	rs61741193	14	58605072	0.836296857863433
6068694	rs61741563	14	21549814	0.70975878831216
672979	rs61741796	2	27360773	0.074967554101315
6924115	rs61742072	17	76433899	0.976536893708138
4493853	rs61742574	9	95077470	0.761957781157789
5175875	rs61743026	11	55890609	0.958544019460464
6975932	rs61743679	18	12325142	0.254886147106647
619743	rs61744013	2	8439871	0.913702405730032
2495834	rs61744160	5	39376858	0.693201870210019
7268978	rs61744497	19	45211407	0.114591163205766
6782726	rs61744697	17	11672607	0.86095397116089
7452814	rs61744856	20	56227121	0.711850136932399
290028	rs61746626	1	112533746	0.733755770981577
4005152	rs61746909	8	39180559	0.0387677668114842
6244828	rs61747482	14	81422130	0.781975631411802
7277960	rs61747754	19	48800751	0.248210477394991
891089	rs61748149	2	109381438	0.240743506266994
1017136	rs61748237	2	158115129	0.274610223905487
458874	rs61749326	1	203276437	0.640159214186081
6389347	rs61751063	15	51040384	0.0902541224577491
5738417	rs61751318	12	122217507	0.628940688190926
3420389	rs61753095	7	2583328	0.345944380510827
6757125	rs61753102	17	2323663	0.471186128345124
39802	rs61753288	1	16641797	0.974534430040226
4219355	rs61753798	8	121530092	0.748846363906564
657059	rs61754182	2	20647430	0.307970132971603
5441995	rs61754411	12	15656846	0.803973806155091
6368875	rs61757235	15	42041750	0.565456598592762
5712991	rs61758447	12	113534633	0.574286400656519
1958494	rs61759683	4	47628448	0.0602398063179372
7271253	rs617988	19	46287200	0.648281189321844
5056803	rs61878849	11	13011003	0.501139723641827
5332555	rs61899391	11	111598308	0.24667100956034
5319457	rs61903146	11	106554407	0.821820304277273
6288790	rs61976556	14	95652727	0.11929222309422
4518590	rs62000403	9	104335586	0.764917080133809
5176730	rs62001034	11	56127971	0.331787378808052
6469695	rs62006458	15	80887069	0.653128173928594
6537540	rs62038840	16	2203825	0.201731266938094
6770059	rs62063982	17	6677901	0.70910155767343
6928375	rs62076647	17	77914562	0.716239888609691
6920512	rs62078340	17	75210176	0.544943515144386
873264	rs62154973	2	103048780	0.822908479475976
7395084	rs62208060	20	35381009	0.596935958625953
7449239	rs62208554	20	55204478	0.634976108250628
5371518	rs622756	11	125766173	0.0833320772362946
2926093	rs62385807	6	13487458	0.408728901621503
3013194	rs62399870	6	34249341	0.774088310420043
3066472	rs62407914	6	52363615	0.106343150254869
3417335	rs62436912	7	1627726	0.172661852834121
3614209	rs62457186	7	64528932	0.57649826807855
3812044	rs62471365	7	142374549	0.675458693068799
3806341	rs62491373	7	139785651	0.0873466936378555
3957787	rs62498904	8	21166343	0.068980452081783
7717648	rs62585752	X	30251024	0.0352869042946878
5023507	rs62619253	11	3381369	0.14823200985515
7187940	rs62619782	19	12921196	0.370962745824075
3048902	rs62622418	6	46801219	0.525616945625262
15663	rs62622832	1	6695521	0.238439046642954
5174225	rs62639688	11	55681149	0.839029185471132
298099	rs6330	1	115829313	0.232255973629686
4292366	rs636922	9	215269	0.80767734140444
5547558	rs641621	12	52912906	0.105799552322976
324297	rs6427128	1	155026942	0.789685559853563
2594970	rs6453495	5	79277817	0.624571090477325
3983753	rs6468016	8	29810257	0.951588226702942
4066568	rs6472121	8	64692412	0.777832058887986
5820005	rs648202	13	33635463	0.368625999900557
5075266	rs6483642	11	20099541	0.770526350749803
6235263	rs6493	14	78140329	0.233526230031129
400542	rs649437	1	182443462	0.429225206618553
6572289	rs6498185	16	11444726	0.000789798827766153
6971086	rs6505592	18	10787047	0.579157285645413
7267242	rs6509138	19	44570393	0.482012758379535
7218248	rs6511433	19	23541668	0.977776382365248
7202417	rs6512262	19	18502565	0.654911405877456
7589611	rs6519442	22	23813258	0.917032113305206
135089	rs652785	1	57340727	0.511871207404325
2301592	rs6552559	4	169158471	0.479650872182265
2421781	rs6554852	5	14508971	0.399350542491972
3874028	rs6558702	8	2909992	0.950736538071147
5201210	rs6560	11	67119427	0.0719278672742915
67724	rs6564	1	28212975	0.645443671903651
7137348	rs6566811	18	72163592	0.21908065327432
7083852	rs6566966	18	56067877	0.0738945858165285
6154363	rs6572635	14	50472405	0.808620140542598
6196890	rs6573560	14	65031534	0.852974882999579
4908717	rs6584122	10	99129230	0.0127738620639475
317637	rs6587625	1	151820324	0.805462094026442
318348	rs6587647	1	152192631	0.572507473312994
302227	rs6589	1	117532891	0.0257455525331844
7728975	rs6629019	X	35938045	0.17777713206431
7857462	rs6637741	X	129649749	0.737706164753528
6317022	rs6644	14	105213343	0.341471229953725
53265	rs6657745	1	21544074	0.44913139045931
6757039	rs66647248	17	2283299	0.494012557299787
591327	rs6667171	1	248457979	0.643290840480432
78072	rs6669563	1	32279629	0.222262081203286
579677	rs6671940	1	245318408	0.113680094992244
539280	rs6675281	1	231954101	0.232835727238622
300847	rs6677552	1	116677846	0.390529087619035
318603	rs6681433	1	152277396	0.57986867625513
549338	rs6682502	1	234866398	0.420546692778078
110653	rs6683192	1	46830257	0.58045788106718
309867	rs6685892	1	120458004	0.625056052563818
63862	rs6687605	1	25889632	0.772304856611684
475068	rs669694	1	209950760	0.783535669261349
27763	rs6699881	1	11836628	0.366634650046647
322160	rs6724	1	153932212	0.624518302137232
1132417	rs6743951	2	202358395	0.151579924671784
711952	rs6755527	2	39187190	0.963597270811947
915780	rs6758051	2	119914101	0.463753617721388
7178312	rs67631215	19	9024994	0.0327555777815713
1390219	rs6764042	3	46059139	0.0963442786432904
225561	rs676913	1	89637578	0.573941496639951
6404792	rs678892	15	55632859	0.875315146011015
4363304	rs67906804	9	19376258	0.903972933456545
96938	rs679663	1	41092018	0.175851642030439
5694125	rs6797	12	105764984	0.72431685632419
89583	rs679742	1	38156190	0.459324184483571
1647483	rs6798911	3	143691673	0.507945568251639
1529676	rs680508	3	101579158	0.725918805278534
1959105	rs6818556	4	47887991	0.460593095367222
1939847	rs6826373	4	41746460	0.467333410912179
2291670	rs6831119	4	166200903	0.576373009631697
2001293	rs6844830	4	65144880	0.867231132475691
1826184	rs6849590	4	7432577	0.0124913331613083
2230535	rs6851974	4	144489247	0.692966230465077
2767582	rs6860077	5	139745154	0.933937816503232
51984	rs686658	1	20977221	0.454871303889292
2749954	rs6873426	5	131818631	0.554455239090251
3041270	rs6883	6	44081718	0.941528811489956
47900	rs6889	1	19665497	0.480709623269977
6372140	rs689647	15	43762196	0.927009606395842
1302064	rs690241	3	16358584	0.189727546097495
7199620	rs6903	19	17417565	0.0775802884538203
2982686	rs6903753	6	29943178	7.06640193616517e-08
3051627	rs6907125	6	47646842	0.166329917295611
2966112	rs6910549	6	25780811	5.90854322993154e-41
3007041	rs6926628	6	32917498	0.18369735668623
2908179	rs6929069	6	7581636	0.85171724717314
658681	rs693	2	21232195	0.436683456056178
3387281	rs6937392	6	163612783	0.140507988839449
400910	rs694383	1	182568204	0.442873069328031
3811028	rs6944336	7	141943552	0.29257135419941
3430967	rs6953642	7	5540769	0.709229269161099
6896691	rs6958	17	66528778	0.162999952080885
1284383	rs696217	3	10331457	0.696686378879448
3702410	rs6962772	7	99081730	0.912477894725543
3785456	rs6968906	7	131810411	0.458708578489797
5540004	rs697624	12	49579696	0.652300552425908
238351	rs698951	1	94983203	0.668971964673926
4167472	rs6989650	8	102681337	0.232417041439794
3868899	rs6991392	8	1905823	0.194026773431916
4226696	rs7014678	8	124448736	0.768467008541517
4347360	rs7023244	9	14819370	0.226288565425
5666134	rs703693	12	96259992	0.0286972648466223
4308950	rs7039966	9	4599901	0.725111131510453
1457697	rs704297	3	71730865	0.213788992433752
4489928	rs7045740	9	93926650	0.919232779908568
1382643	rs704899	3	42960684	0.225191766014059
7695137	rs7055587	X	15802984	0.324620829563711
